2422745	chr	ᏧᎸᏉᏗ ᏗᎧᏃᎩᏍᏗ ᎠᎩᏥ.
2422746	chr	ᎠᏂᏔᎵ ᏪᏌ ᎬᎩᎧᎭ.
2422749	chr	ᎪᎳ ᏂᏓᎦᎵᏍᏓᏂ.
2422754	chr	ᎭᏢ ᏔᏕᏠᏆ?
2422755	chr	ᎦᏍᎩᎶ ᏒᎦᏔ ᎤᏝᏅ.
2422757	chr	ᎧᏅᏑᏢ ᏩᏯ ᎠᎨᏴ.
2422758	chr	ᎤᏬᏝᎨ ᏣᏥ?
2423576	chr	ᎭᏫᏂᏗᏢ ᏡᎬ ᏗᎦᏍᎩᎶ.
2423583	chr	ᏥᎪᏘ ᎤᏁᎦ ᎤᎵᏑᏫᏒ ᏢᏓᏥ.
2423586	chr	ᎤᏒᎯ ᎦᏓᏬᏍᎬ.
2424258	chr	ᎠᎩᎪᎲ ᏗᏥᎦᏙᎵ ᎬᏗ.
3158094	chr	ᎦᎵᎡᎵ ᏥᏕᎾᎸ.
3158100	chr	ᎠᏏᏇ ᎭᏓ.
3158142	chr	"ᏩᏙ." "ᎬᎵᎡᎵᎦ."
3158166	chr	ᎭᏢ ᏙᏯ ᎤᎾᏨᏍᏗ ᏱᎩ?
3158175	chr	ᎩᎵᏏ ᎯᏬᏂ ᏍᎩ?
3158198	chr	ᎦᎸᏥ ᎯᏬᏂ ᏍᎩ?
3158211	chr	ᎤᏲ ᎠᏰᎶᏗ, Ꮭ ᏱᎪᎵᎦ.
3176269	chr	ᎩᎵᏏ ᏥᏬᏂᎭ.
3294460	chr	ᎦᏬᏂᎭ.
3592632	chr	ᎠᏆᏔᎾ.
3633475	chr	ᏝᏋ ᏗᏕᏠᏆᏍᏗ ᏩᏇᏙᏗ ᏯᏆᏚᎵᎠ.
4254558	chr	ᎧᏫ ᎠᏆᏚᎵᎭ.
5418749	chr	ᎦᎵᎡᎵᎦ ᏥᎬᎪᏩᏘᎭ.
5418759	chr	ᏱᎬᎪᏩᏘᎭ.
7561611	chr	Gvgeyuhi! Denadagohvyu.
9204120	chr	ᏗᎪᏪᎵ ᎪᏪᎵᎠ.
9204130	chr	ᎧᏫ ᎦᏗᏔᏍᎦ.
9204131	chr	ᎠᎹ ᎦᏗᏔᏍᎦ.
13624982	chr	ᎬᎨᏳᎯ! ᏙᎾᏓᎪᎲᎢ.
13625626	chr	ᎬᎨᏳᎯ.
